smiles,COVID_O60885,COVID_O96028,COVID_P00750,COVID_P05556,COVID_P06280,COVID_P09884,COVID_P12268,COVID_P14735,COVID_P17612,COVID_P19784,COVID_P21964,COVID_P25440,COVID_P26358,COVID_P27448,COVID_P33527,COVID_P48556,COVID_P55085,COVID_P55789,COVID_P62873,COVID_P67870,COVID_Q13443,COVID_Q13546,COVID_Q7KZI7,COVID_Q8WTV0,COVID_Q92769,COVID_Q99720,COVID_Q9H773,COVID_Q9H7Z7,COVID_Q9P0L2,COVID_Q9UHD2,COVID_Q9UHI8,COVID_ncats_3clpro,COVID_ncats_ace2_enzyme,COVID_ncats_spike_ace2_ppi,COVID_reframedb_plpro,HIV_ccr5,HIV_cd4,HIV_cxcr4,HIV_integrase,HIV_protease,HIV_reverse_transcriptase,HIV_reverse_transcriptase2
CC(C)c1c(Cc2ccccc2)[nH]c(=O)n(CCCCc2ccc(C(=O)/C=C(\O)C(=O)O)cc2)c1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CCOC(=O)/C(N)=C/C(=O)c1cn(Cc2ccc(F)cc2)cc1-c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
c1coc(CNc2nc(NCc3ccco3)c3nc(NCc4ccco4)[nH]c3n2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cc1cc(C)c(Oc2nn(Nc3ccc(C#N)cc3)c(=O)c3ccccc23)c(C)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CN(C)c1ccc(-c2nc(=O)n(CCC3CCCO3)c3c2oc2ncc(-c4cnn(C)c4)cc23)cn1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Cc1nc(N2Nc3onc(-c4ccccc4)c3C2c2ccc(Cl)cc2)sc1/N=N/c1ccc([N+](=O)[O-])cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CCCc1c(C)sc2nc(-c3cccc(O)c3O)[nH]c(=O)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CCCCCc1c(C)nc(N2C(=O)CSC2c2c(Cl)cccc2Cl)nc1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cc1cc(C#N)cc(C)c1Oc1cc(Cl)nc(NC2CCN(Cc3ccc(S(C)(=O)=O)cc3)CC2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Cc1cc(C)c(Oc2cc(Nc3ccc(C#N)cc3)nc(OCCCN3CCOCC3)c2)c(C)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
COc1cc2cc3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)COC3=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
COc1c(C(=O)c2cnc3nc4ccccc4n3c2)c(O)c(OC)c2occc12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CCOC(=O)c1c(OC2C(C)CCCC2C)cc(Cc2ccccc2)[nH]c1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cc1cn([C@H]2C[C@H](n3cc(CNCC(=O)N(Cc4ccccc4)Cc4cc5cc(Cl)ccc5oc4=O)nn3)[C@@H](CO)O2)c(=O)[nH]c1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cc1cn([C@H]2C[C@H](n3cc(CNCc4cc5cc(Br)ccc5oc4=O)nn3)[C@@H](CO)O2)c(=O)[nH]c1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cc1sc2nc(-c3ccc(O)c(F)c3)[nH]c(=O)c2c1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cc1sc2nc(-c3ccc(C(F)(F)F)cc3)[nH]c(=O)c2c1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
COCCc1ccc(Oc2cc(C)nc(Nc3ccc(C#N)cc3)n2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
O=C(O)c1cn(Cc2ccc(F)c(Cl)c2)cc(O)c1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
NCc1ccc(-c2ccc(Cn3cc(O)c(=O)c(C(=O)O)c3)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
O=C(O)c1cn(Cc2ccc(-c3cnc4ccccc4c3)cc2)cc(O)c1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
O=C(NCc1ccc(F)cc1F)c1cn(Cc2ccc(F)cc2)cc(O)c1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CCCCc1c(C)nc(N2C(=O)CSC2c2c(F)cccc2Cl)nc1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CCCc1c(C)nc(N2C(=O)CSC2c2c(Cl)cccc2Cl)nc1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Cc1ccc(-c2c(SCC(=O)Nc3ccc(-c4ccc(CC(=O)O)cc4)cc3Cl)cnn2C)c(Cl)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)ncc1SCC(N)=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
COC(=O)c1cc(/C(=C/CCN2CCOC2=O)c2cc(C)c3onc(OC)c3c2)cc(Cl)c1OC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
O=C(O)c1nc(-c2cccc(-c3ccc(F)c(F)c3)c2)nc(O)c1O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
NC(=O)c1ccsc1N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
NC(=O)c1c(N)sc2c1CCCC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CCOc1ccc(NC(=O)c2c(NC(=O)c3ccccc3)sc3c2CCCCC3)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cc1sc(NC(=O)c2cccc([N+](=O)[O-])c2)c(C(N)=O)c1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cc1cnc(Nc2ccc(C#N)cc2)nc1OCC(=O)Nc1ccc(F)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
C=C(C)[C@@H]1CC[C@@H]2[C@]3(CC[C@]4(C)[C@@H]([C@H](C)CC/C=C(/C)C(=O)O)CC[C@@]24C)C[C@]13CCC(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cc1cc(C#N)cc(C)c1Oc1cc(Nc2ccc(C#N)cc2)ncc1C(N)=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@H](O)[C@H](OC(=O)CCCCCCCCCCCCCCC)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CC1=C(Sc2cccc(O)c2)C(COCCO)C(=O)NC1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CC(C)c1c(Cc2ccccc2)[nH]c(=O)n(CCc2ccc(C(=O)/C=C(\O)C(=O)O)cc2)c1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
N#C/C=C/c1cc(Cl)cc(Oc2ccccc2OCCn2ccc(=O)[nH]c2=O)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
O=C(O)c1c[nH]cc(O)c1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
O=C(O)c1cn(-c2ccccc2)cc(O)c1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
O=C(O)c1cn(Cc2ccc(Cl)c(Cl)c2)cc(O)c1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CS(=O)(=O)c1ccc(Cn2cc(O)c(=O)c(C(=O)O)c2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
O=C(O)c1cn(CC2(c3ccccc3)CCCC2)cc(O)c1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cc1cc(C#N)cc(C)c1Oc1cc(Nc2ccc(C#N)cc2)ncc1C(=O)NCC1CCCO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
C=CCNC(=O)c1cnc(Nc2ccc(C#N)cc2)cc1Oc1c(C)cc(C#N)cc1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[Br-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[I-].[I-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cc1cccc(C)c1Oc1nc(Nc2ccc(CC#N)cc2)cn2ccnc12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cc1cc(C)c(Oc2nc(Nc3ccc([N+](=O)[O-])cc3)cn3ccnc23)c(C)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CCN1c2ncc(CCOc3cc[n+]([O-])c4ccccc34)cc2C(=O)N(C)c2cccnc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
C=CCC1(c2ccccc2)Sc2ccccc2-n2cccc2C1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Cc1ccccc1CSc1nc(Cc2ccccc2)c(C)c(=O)[nH]1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cc1cccc(CSc2nc(Cc3ccccc3)c(I)c(=O)[nH]2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CCN1c2ncccc2NC(=O)c2cc(NCCNc3cc4c(cc3N)c(=O)c(C(=O)O)cn4C)cnc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cc1cc(C)c(Oc2cc(Cl)nc(NC3CCN(Cc4ccncc4)CC3)c2)c(C)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
O=C1Nc2ccccc2/C1=N/Nc1nc(-c2ccc(F)cc2F)cs1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
O=c1[nH]c(CCc2ccccc2)cc(Nc2ccccc2)c1I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CC(C)c1c(Sc2ccccc2)cc(CCc2ccccc2)[nH]c1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Cc1cc(C)cc(Cc2c(Br)c(=O)[nH]c(=O)n2COCc2ccccc2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Nc1nc(=O)n(COCc2ccccc2)c(Cc2ccccc2)c1I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CC(/C=C/CCC(=O)N1CCCC1=O)=C\C1CCCCO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
O=c1[nH]c(CCc2ccccc2)cc(Nc2ccccc2)c1Br,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(CC(=O)Nc3ccc(C#N)cc3F)CC2)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Cc1cccc(C)c1Oc1nc(Nc2ccc([N+](=O)[O-])cc2)cn2ccnc12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cc1cccc(C)c1Oc1nc(Nc2ccc(Cl)cc2)cn2ccnc12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc([N+](=O)[O-])cc2)cn2ccnc12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)ncc1SCC(=O)NCC1CCCO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)ncc1N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Cc1cc(-c2cccc(C(F)(F)F)c2)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)N[C@@H](C)C(=O)NCc3ccncn3)[nH]c3ccc(Cl)cc23)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(Cl)cc2)cn2ccnc12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
COc1cccc(-c2cnc3ncnc(NCC(P(=O)(O)O)P(=O)(O)O)c3c2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
O=P(O)(O)C(CNc1ncnc2ncc(-c3ccsc3)cc12)P(=O)(O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCC(N)=O)[nH]c3ccc(Br)cc23)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CCn1cc(C(=O)O)c(=O)c2ccc(Nc3ccnc(Nc4ccc(C#N)cc4)n3)cc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cc1sc2nc(-c3cccc([N+](=O)[O-])c3)[nH]c(=O)c2c1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCCOc3ccccc3)[nH]c3ccc([N+](=O)[O-])cc23)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCN3CCCC3)[nH]c3ccc([N+](=O)[O-])cc23)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Cc1cc(-c2cc(F)cc(F)c2)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Cc1cc(C)c(Nc2ccnc(Nc3ccc(Cl)cc3)n2)c(C)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Cc1cc(C)cc(S(=O)(=O)n2c(SCC(=O)Nc3ccc(C(=O)O)cc3)nc3ccccc32)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Cc1cc(C)cc(Cn2c(SCC(=O)Nc3ccc(S(C)(=O)=O)cc3Cl)nc3ccc(Cl)cc32)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cc1cc(C)cc(Cn2c(SCC(=O)Nc3ccccc3[N+](=O)[O-])nc3ccc(Cl)cc32)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cn1ccc2c(Cc3ccc(Br)c(Oc4cc(Cl)cc(C#N)c4)c3F)n[nH]c2c1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
O=C1c2ccccc2S[C@H]2[C@@H](O)[C@@H](O)[C@H](O)[C@H](CO)N12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
O=C1c2ccccc2S[C@@H]2[C@@H](O)[C@@H](O)[C@H](O)[C@H](CO)N12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CCOC(=O)c1c(OC2CCCCC2Cl)cc(Cc2ccccc2)[nH]c1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
CCOC(=O)c1c(OC2CCCCCC2)cc(Cc2ccccc2)[nH]c1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cc1cn([C@H]2C[C@H](n3cc(CNCc4cc5ccccc5oc4=O)nn3)[C@@H](CO)O2)c(=O)[nH]c1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
N#Cc1cccc(S(=O)(=O)n2c(=O)[nH]c3ccc(Cl)cc32)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
N#Cc1cccc(S(=O)(=O)N2CC(=O)Nc3ccc(Cl)cc32)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
O=C(CCl)Nc1ccc(Cl)cc1NS(=O)(=O)c1c(F)cccc1F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
NS(=O)(=O)c1ccc(NC(=O)CSC(=O)N2CCCc3cc(Cl)ccc32)c(Cl)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
C/C(=C/CCC(=O)Nc1ccc(-c2ccc(CC(=O)O)cc2)cc1Cl)c1ccc(C)cc1Cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Cc1ccc(-c2ccccc2OCC(=O)Nc2ccc(-c3ccc(CC(=O)O)cc3)cc2Cl)c(Cl)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Cc1ccc(-c2ccccc2SCC(=O)Nc2ccc(-c3ccc(CC(=O)O)cc3)cc2Cl)c(Cl)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Cc1c(Cc2c(Cl)cccc2Cl)nc(N(C)Cc2ccc([N+](=O)[O-])cc2)[nH]c1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Cc1nc(N2Nc3onc(-c4ccccc4)c3C2c2ccc(Cl)cc2)sc1/N=N/c1ccc(Br)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CCOC(=O)c1c(O)c(=O)[nH]c2ccc(F)cc12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
O=C(O)c1nc(CNc2ncnc3ncc(Br)cc23)nc(O)c1O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
O=C(Nc1ccc(-c2cccc(NC(P(=O)(O)O)P(=O)(O)O)c2)cc1)C1CC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
C=CCNc1cc(Oc2c(C)cc(/C=C/C#N)cc2C)cc(Nc2ccc(C#N)cc2)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
COc1ccc(CSc2nc(C(C#N)c3c(F)cccc3Cl)c(C)c(=O)[nH]2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
N#Cc1ccc(NC(=O)COc2ccnc(Nc3ccc(C#N)cc3)n2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cc1ccc(COCc2c(Br)c(=O)[nH]c(=O)n2COCc2ccccc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
O=C(Cn1ccc(=O)n(Cc2cccc3ccccc23)c1=O)Nc1ccccc1Cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
N#Cc1cc(Cl)cc(Oc2c(F)c(CCc3ccccc3)[nH]c(=O)c2Cl)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Cc1cc(C#N)cc(C)c1Oc1cc(Nc2ccc(C#N)cc2)ncc1C(=O)NCCN(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cc1cc(C#N)cc(C)c1Oc1cc(Nc2ccc(C#N)cc2)ncc1C(=O)NC1CC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
C#CCNC(=O)c1cnc(Nc2ccc(C#N)cc2)cc1Oc1c(C)cc(C)cc1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Cc1cc(C)c(Oc2cc(Nc3ccc(C#N)cc3)ncc2C(=O)NCC2CCCO2)c(C)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
NC(=S)N1Nc2onc(-c3ccccc3)c2C1c1ccc(Cl)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
COc1ccc(CSc2nc(C(C#N)c3ccccc3Br)c(C)c(=O)[nH]2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cc1nc(N2Nc3onc(-c4ccccc4)c3C2c2ccc(Cl)cc2)sc1/N=N/c1ccc(Cl)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
O=C(O)c1ncc2cccnc2c1O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
NC(=O)c1c(N)sc2c1CCCCCC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cc1sc(NC(=O)c2ccc(Br)o2)c(C(N)=O)c1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cc1sc2nc(-c3ccc([N+](=O)[O-])cc3)[nH]c(=O)c2c1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
O=C(OC1C=CC(n2ccc(=O)n(Cc3cc(F)cc(F)c3)c2=O)C1)c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
N#Cc1ccc(Nc2nccc(OCC(=O)Nc3cccc(Cl)c3)n2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCC(=O)NCc3ccco3)[nH]c3ccc(Cl)cc23)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CC1=C(Sc2cccc(F)c2)C(COCCO)C(=O)NC1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Cc1cc(C)cc(SC2=C(C(C)C)C(=O)NC(=O)C2COCCO)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CCC1=C(Sc2ccccc2)C(COC2CCCCC2)C(=S)NC1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Cc1cc(C)cc(Cn2c(=O)ccn(CC(=O)Nc3ccccc3Cl)c2=O)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
O=P(O)(O)C(CNc1ncnc2ncccc12)P(=O)(O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
O=C(O)C(=NNc1ccc(Cl)cc1)C(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cc1n[nH]c2c(CO)ccc(Oc3cc(C#N)cc(C#N)c3)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
COc1noc2c(C)cc(C(=CCCN3CCOC3=O)c3cc(C)c4onc(OC)c4c3)cc12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
NC(=O)[C@H](CCCNC(=O)c1ccc(C[n+]2c(-c3ccccc3)c3cc(N)ccc3c3ccc(N)cc32)cc1)NC(=O)CCCCCNC(=O)[C@@H](N)CCCNC(=O)c1ccc(C[n+]2c(-c3ccccc3)c3cc(N)ccc3c3ccc(N)cc32)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Cc1n[nH]c2cccc(Oc3cc(C#N)cc(C#N)c3)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Cc1cc(C#N)cc(C)c1Oc1ccnc(S(=O)(=O)CC(=O)Nc2ccc(C#N)cc2F)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(N4CCCC4)cc3)CC2)nc2ccsc12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Cc1sc2nc(-c3cccc(C(F)(F)F)c3)[nH]c(=O)c2c1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Cc1sc2nc(-c3ccc(O)cc3)[nH]c(=O)c2c1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CC[C@H]1C[C@@H](n2c(=O)nc(-c3cnn(C)c3)c3oc4cnc(-c5cnn(C)c5)cc4c32)CCO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CNc1ccc(-c2nc(=O)n(CCC3CCCO3)c3c2oc2ncc(-c4cnn(C)c4)cc23)nc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
CCC1(OC)CC(n2c(=O)nc(-c3ccc(NC)nc3)c3oc4ncc(-c5cnn(C)c5)cc4c32)C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
COc1cccc(OC)c1Oc1cnc(N)c(Nc2ccc(C#N)cc2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
C#CC1(C2CC2)c2cc(Cl)ccc2NC(=O)N1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
